CS_number,name,country,latitude,longitude,collector,seq_by,Experiment,N_source,N_concentration,N_treatment,Leaf_Area,Total_roots,PR_length,Number_of_LR,Total_LR,LR_density,LR_length,LR_to_total_roots,LR_to_PR,X2MSO,X3OHP,X4OHB,X3MSO,OH_3_Butenyl,X4MSO,Allyl,X5MSO,Branches,X3_Butenyl,X6MSO,X3MT,X7MSO,X4_Pentenyl,X4MT,X8MSO,I3M,X4MOI3M,Aliphatic,Indolic,C3,C4,C3_ratio,Alk,GSOH,SC,LC,Total_GSL
CS77121,Nar-5,AZE,38.9522,48.925,James Beck,Monsanto,K,KNO3,0.1,KNO3_0.1,3.709116214,21.312,19.494,1,1.818,0.051297835,1.818,0.085304054,0.093259464,4.20E-17,0.218767539,2.07E-15,0,0,2.92E-16,8.59E-14,4.16E-17,5.30E-16,0,8.70E-17,0,3.60E-16,4.23E-18,2.23E-14,4.22E-15,0.01663145,1.96E-15,0.218767539,0.01663145,0.218767539,0,1,0,NA,0.218767539,2.11E-15,0.235398989
CS77121,Nar-5,AZE,38.9522,48.925,James Beck,Monsanto,K,NH4HCO3,1,NH4HCO3_1,3.773574516,27.306,27.306,7.95E-13,0,2.11E-15,NA,0,0,4.33E-18,0.735884607,5.57E-15,0,0,0,1.45E-13,0,0,0,6.26E-17,0,8.70E-16,1.37E-17,0,1.96E-14,0.077071938,8.65E-15,0.735884607,0.077071938,0.735884607,0,1,0,NA,0.735884607,1.79E-14,0.812956545
CS77121,Nar-5,AZE,38.9522,48.925,James Beck,Monsanto,K,KNO3,1,KNO3_1,2.093021773,16.011,11.331,0.5,4.68,0.031782354,9.36,0.18651363,0.297482837,2.21E-17,0.027141261,4.92E-15,0,1.11E-13,0,1.32E-13,0,0,0,6.01E-17,0,7.02E-16,0,0,5.75E-14,4.81E-14,0,0.027141261,0,0.027141261,2.79E-14,1,0,NA,0.027141261,4.90E-14,0.00901763
CS77122,Näs 2,SWE,62.8815,18.4055,Alison Anastasio,GMI,K,NH4HCO3,0.1,NH4HCO3_0.1,6.007957904,36.168,29.31,0.666666667,6.858,0.028230551,10.287,0.19855391,0.283675837,0,2.88E-14,4.33E-15,0,0,0,5.26E-14,4.56E-18,0,1.28E-15,7.29E-17,2.54E-15,0,0,1.12E-15,0.054715719,0,5.15E-15,0.054715719,1.86E-14,6.32E-14,0,NA,NA,NA,5.85E-14,0.054715719,0.054715719
CS77122,Näs 2,SWE,62.8815,18.4055,Alison Anastasio,GMI,K,KNO3,0.1,KNO3_0.1,5.281703867,40.635,29.907,2,10.728,0.094426565,5.364,0.29132138,0.420200545,1.18E-16,2.48E-14,4.42E-15,0,0,0,0.15145365,2.36E-17,0,2.48E-15,6.13E-17,2.77E-15,4.31E-16,1.20E-17,1.27E-15,0.079467872,0.034477254,0.009961464,0.230921522,0.044438717,0.15145365,3.27E-15,1,1,NA,0.15145365,0.079467872,0.275360239
CS77122,Näs 2,SWE,62.8815,18.4055,Alison Anastasio,GMI,K,KNO3,1,KNO3_1,8.8431955,47.526,37.776,2,9.75,0.064699827,4.138,0.163846924,0.208334709,2.93E-17,2.61E-14,4.83E-15,0,1.23E-13,1.41E-16,0.1754446,0,0.048180963,0,5.44E-17,2.48E-15,0,6.44E-18,9.80E-16,0.010510424,0.010834785,0,0.234135988,0,0.1754446,0,1,1,NA,0.1754446,0.010510424,0.200647132
CS77122,Näs 2,SWE,62.8815,18.4055,Alison Anastasio,GMI,K,NH4HCO3,1,NH4HCO3_1,3.016082081,46.092,42.21,1.666666667,3.882,0.039549149,2.50875,0.076450564,0.090847387,1.06E-16,2.48E-14,4.84E-15,0,0,1.98E-16,1.293403574,0,0,0.029497708,8.23E-17,2.29E-15,0.014273084,2.15E-17,1.03E-15,0.171290636,0.216734887,0.058946956,1.508465002,0.275681843,1.293403574,0.029497708,0.986385595,1,6.79E-15,1.322901282,0.18556372,1.784146846
CS77124,NC-6,USA,35,0,Joy Bergelson,Salk,K,KNO3,1,KNO3_1,17.23433783,46.188,46.188,0,9.48E-12,0,NA,0,4.37E-14,2.90E-17,0,6.30E-15,0,0,2.31E-17,0.467154174,0,0,0,5.12E-17,0.051056999,1.69E-15,1.35E-17,7.31E-16,0.056093234,0.026744142,0,0.574304407,0.026744142,0.518211173,0,1,0.901474531,NA,0.518211173,0.056093234,0.601048549
CS77124,NC-6,USA,35,0,Joy Bergelson,Salk,K,NH4HCO3,0.1,NH4HCO3_0.1,6.079064753,32.28,26.946,0.666666667,5.334,0.04083466,8.001,0.164996288,0.326718118,3.13E-17,0,5.86E-15,0,0,0,0.256814911,0,0,0,7.00E-17,1.78E-15,1.69E-15,0,3.10E-16,0,0.026112598,0,0.256814911,0.026112598,0.256814911,0,1,1,NA,0.256814911,0,0.282927509
CS77124,NC-6,USA,35,0,Joy Bergelson,Salk,K,NH4HCO3,1,NH4HCO3_1,6.848344754,49.908,46.506,0.666666667,3.402,0.014007957,5.103,0.058860168,0.071482602,2.16E-17,0,5.46E-15,0,0,0,1.191133974,0,0,0,7.99E-17,0.066927588,1.59E-15,2.82E-17,6.65E-16,0.089698682,0.121068988,0.020220099,1.347760244,0.141289087,1.258061562,0,1,0.942254586,NA,1.258061562,0.089698682,1.489049331
CS77124,NC-6,USA,35,0,Joy Bergelson,Salk,K,KNO3,0.1,KNO3_0.1,3.209700731,27.39,18.924,2,8.466,0.13835562,4.233,0.297281068,0.551230857,2.97E-17,0,5.93E-15,0,0,1.99E-16,0.232056927,0,0,0,4.22E-17,1.72E-16,1.50E-15,1.50E-17,1.16E-15,0,0.029414543,0,0.232056927,0.029414543,0.232056927,0,1,1,NA,0.232056927,0,0.261471471
CS77125,IP-Ndc-0,ESP,37.94,0,Xavier Picó,Monsanto,K,NH4HCO3,0.1,NH4HCO3_0.1,3.100555271,26.748,28.548,2.29E-12,0,9.00E-15,NA,0,0,2.46E-17,0,3.72E-15,0,0,0,1.10E-13,0,1.95E-16,1.87E-14,7.13E-17,0,7.03E-16,0,1.23E-15,0,0.044993962,0,8.67E-14,0.044993962,3.90E-14,2.13E-14,NA,NA,NA,1.01E-13,6.66E-15,0.044993962
CS77125,IP-Ndc-0,ESP,37.94,0,Xavier Picó,Monsanto,K,NH4HCO3,1,NH4HCO3_1,3.451628801,24.198,24.198,2.37E-12,0,8.61E-15,NA,0,0,1.96E-17,0,3.61E-15,0,0.037072059,0,1.08E-13,0,2.15E-16,1.77E-14,6.69E-17,0,6.93E-16,3.84E-17,0.02572347,0,0.021184034,0.026486388,0.062795529,0.047670422,2.76E-14,0.062795529,1.98E-13,0.590361446,1,0.062795529,5.72E-15,0.110465951
CS77125,IP-Ndc-0,ESP,37.94,0,Xavier Picó,Monsanto,K,KNO3,0.1,KNO3_0.1,3.123966942,32.094,32.094,2.45E-12,0,8.31E-15,NA,0,0,2.69E-17,0,4.77E-15,0,0,2.24E-17,1.68E-13,0,2.54E-16,0.163672133,4.23E-17,6.47E-15,9.18E-16,1.96E-17,0,1.09E-14,0.014769506,0,0.163672133,0.014769506,1.04E-13,0.163672133,0,1,0,0.163672133,2.11E-14,0.178441639
CS77126,NFA-10,UK,51.4083,0,Mick Crawley,Salk,A,KNO3,0.1,KNO3_0.1,9.347883305,260.6033333,75.38,20.66666667,185.2233333,0.274349142,8.448219807,0.670995967,2.425201271,3.51E-17,3.68E-14,0,0,0.444413228,0,0.109211362,0,6.30E-16,0.62378635,2.79E-17,4.16E-15,0.047963364,1.22E-16,0.024747854,0.212826234,0.062781617,0.054143914,1.462948392,0.116925531,0.109211362,1.092947432,0.089714091,0.979698135,0.415297347,1.202158794,0.260789598,1.579873923
CS77126,NFA-10,UK,51.4083,0,Mick Crawley,Salk,A,KNO3,1,KNO3_1,28.85911186,328.553,72.77533333,21,255.7776667,0.236991669,8.495818377,0.539362908,2.854180324,3.07E-17,3.45E-14,0,0,0.155858149,1.24E-16,0.05032261,0,5.67E-16,0.141357401,6.73E-17,0,0.009486745,0,0.003280742,0.067760767,0.02237932,0.009823702,0.428066415,0.032203022,0.05032261,0.300496292,0.132975465,0.98925773,0.52229775,0.350818902,0.077247513,0.460269438
CS77126,NFA-10,UK,51.4083,0,Mick Crawley,Salk,A,NH4HCO3,1,NH4HCO3_1,20.13804345,182.114,64.1675,15.5,117.9465,0.216819245,5.262519231,0.447840325,1.550857953,2.25E-17,3.45E-14,0,0,0.40969139,1.00E-16,0.117620042,0,5.04E-16,1.103196798,9.71E-17,0,0.137715928,0,0.033808374,0.470938795,0.183871031,0.26049445,2.272971326,0.444365481,0.117620042,1.546696561,0.041593512,0.988044478,0.396102697,1.664316603,0.608654723,2.717336807
CS77126,NFA-10,UK,51.4083,0,Mick Crawley,Salk,A,NH4HCO3,0.1,NH4HCO3_0.1,11.36760296,286.725,71.165,28,215.56,0.396486195,7.661820512,0.748502847,3.064290906,2.74E-17,3.90E-14,0,0,0.206275949,0,0.036911465,0,5.41E-16,0.385797147,7.83E-17,0,0.016748577,0,0,0.119924672,0.047826035,0.038440189,0.765657808,0.086266224,0.036911465,0.592073095,0.044692737,1,0.324289153,0.62898456,0.136673249,0.851924032
CS77127,Nicas-1,ITA,38.97,16.34,0,Monsanto,L,NH4HCO3,1,NH4HCO3_1,5.457379751,38.26333333,38.26333333,0,8.04E-12,0,NA,4.47E-15,0,1.60E-17,0,2.34E-15,0,0,0,2.00E-14,0,7.32E-17,0,7.87E-17,1.15E-15,0,2.64E-17,4.05E-16,0,2.50E-15,0,0,1.32E-15,0,1.17E-14,NA,NA,NA,1.23E-14,0,0
CS77127,Nicas-1,ITA,38.97,16.34,0,Monsanto,L,NH4HCO3,0.1,NH4HCO3_0.1,4.536976295,33.63,33.63,0,7.61E-12,0,NA,3.50E-15,0,2.05E-17,0,2.07E-15,0,0,0,2.00E-14,0,1.34E-16,0,6.80E-17,1.44E-15,5.49E-17,0,6.36E-16,0,2.66E-15,0,3.05E-15,1.35E-15,0,4.64E-15,NA,NA,NA,1.19E-14,0,7.99E-15
CS77127,Nicas-1,ITA,38.97,16.34,0,Monsanto,L,KNO3,0.1,KNO3_0.1,4.460846163,38.47,38.47,0,8.38E-12,0,NA,2.75E-15,0,3.15E-17,0,2.70E-15,0,0,0,3.82E-14,0,4.16E-16,0,6.63E-17,1.28E-15,2.00E-16,0,4.52E-16,0,2.16E-15,0,2.64E-14,0,0,2.15E-14,NA,NA,NA,3.67E-14,0,1.04E-14
CS77127,Nicas-1,ITA,38.97,16.34,0,Monsanto,L,KNO3,1,KNO3_1,10.69233553,76.03,57.60666667,3.666666667,18.42333333,0.056602894,5.24375,0.197671922,0.28305113,2.29E-17,0,0.031854518,0,0.155710262,5.14E-17,3.12E-14,0,1.84E-16,0.329862478,5.20E-17,0.022478078,0.011310203,4.56E-18,4.71E-16,0.02690704,0.018442468,0.002845953,0.57812258,0.021288421,0.022478078,0.517427258,0.029579756,0.92735069,0.524661759,0.539905337,0.038217244,0.599411001
CS77128,No-0,GER,51.0581,13.2995,Albert Kranz,Mott,L,KNO3,1,KNO3_1,34.66715183,330.6376667,82.09466667,17.66666667,248.543,0.215375425,14.33605309,0.748542455,3.020623392,2.38E-17,0.034296081,0,0,0,1.20E-16,0,0,4.21E-16,0,5.64E-17,1.21E-15,3.77E-17,2.66E-16,7.40E-16,0.020414368,0.004015875,0.00080257,0.054710449,0.004818445,0.034296081,5.65E-15,1,0,NA,0.034296081,0.020414368,0.059528894
CS77128,No-0,GER,51.0581,13.2995,Albert Kranz,Mott,L,NH4HCO3,0.1,NH4HCO3_0.1,14.24170772,212.2723333,75.32666667,13,136.9456667,0.151635735,7.56501852,0.473354888,1.574749395,2.58E-17,0.272648651,0,0,4.84E-16,0,0,0,4.15E-16,0,7.60E-17,0.016423317,5.41E-17,1.44E-16,7.88E-16,0.050465116,0.02146295,0.008571356,0.339537084,0.030034306,0.289071968,2.85E-15,1,0,NA,0.289071968,0.050465116,0.369571391
CS77128,No-0,GER,51.0581,13.2995,Albert Kranz,Mott,L,KNO3,0.1,KNO3_0.1,16.74968136,196.303,67.675,7.5,128.628,0.097949588,17.1504,0.385314505,1.679874624,3.29E-17,0.039581835,0,0,0,0,0,2.87E-17,5.77E-16,0,5.60E-17,2.04E-15,0,0,5.29E-16,0.02874095,0.001623612,0,0.068322786,0.001623612,0.039581835,4.19E-15,1,1.23E-13,NA,0.039581835,0.02874095,0.069946397
CS77128,No-0,GER,51.0581,13.2995,Albert Kranz,Mott,L,NH4HCO3,1,NH4HCO3_1,9.84934951,115.2573333,60.20766667,7.666666667,55.04966667,0.132991348,7.291949074,0.442850416,1.042821802,1.18E-17,0.602534068,0,0,2.52E-15,0,0,0,4.68E-16,0,8.86E-17,0.058000919,1.98E-16,1.92E-16,6.88E-16,0.083961689,0,0.006600102,0.744496675,0.006600102,0.660534987,7.24E-15,1,0,NA,0.660534987,0.083961689,0.751096778
CS77129,IP-Nog-17,ESP,40.45,0,Xavier Picó,Monsanto,L,KNO3,1,KNO3_1,10.22590167,43.052,43.052,1.29E-13,0,3.54E-14,NA,0,0,2.36E-17,3.25E-14,8.20E-15,0,0,0,0.438830955,0,0,1.36E-16,4.52E-17,5.96E-16,1.44E-15,1.11E-16,2.82E-16,0.069371002,0.013258957,6.66E-15,0.508201957,0.013258957,0.438830955,4.96E-15,1,1,NA,0.438830955,0.069371002,0.521460915
CS77129,IP-Nog-17,ESP,40.45,0,Xavier Picó,Monsanto,L,KNO3,0.1,KNO3_0.1,6.802656226,58.00766667,58.00333333,0,0.004333333,3.65E-14,NA,0.000104242,0.000104274,2.58E-17,3.05E-14,7.54E-15,0,0,5.99E-17,1.62E-13,0,0,0,7.18E-17,6.65E-16,1.26E-15,0,9.71E-17,0.02846251,2.27E-14,6.79E-15,0.02846251,2.98E-14,1.68E-13,4.08E-15,NA,NA,NA,1.76E-13,0.02846251,0.02846251
CS77129,IP-Nog-17,ESP,40.45,0,Xavier Picó,Monsanto,L,NH4HCO3,1,NH4HCO3_1,5.863550032,43.35,43.35,9.39E-14,0,3.68E-14,NA,0,0,1.72E-17,3.08E-14,7.90E-15,0,0,0,1.66E-13,0,0,1.10E-16,7.31E-17,6.00E-16,1.29E-15,6.78E-17,3.60E-16,0.041994778,2.42E-14,6.66E-15,0.041994778,3.10E-14,1.66E-13,4.47E-15,NA,NA,NA,1.72E-13,0.041994778,0.041994778
CS77129,IP-Nog-17,ESP,40.45,0,Xavier Picó,Monsanto,L,NH4HCO3,0.1,NH4HCO3_0.1,5.679424821,50.26666667,50.26666667,5.39E-14,0,3.47E-14,NA,0,0,2.40E-17,3.51E-14,8.03E-15,0,0,0,1.69E-13,0,0,3.29E-15,6.50E-17,5.87E-16,1.35E-15,8.02E-17,5.98E-16,0.053096533,2.51E-14,6.40E-15,0.053096533,3.12E-14,1.75E-13,0,NA,NA,NA,1.73E-13,0.053096533,0.053096533
CS77130,Nosov-1,RUS,51.87,80.6,0,Monsanto,L,KNO3,1,KNO3_1,13.48351869,77.8885,48.904,4.5,28.9845,0.066246614,6.441,0.230223913,0.426694441,1.60E-17,2.92E-14,0,0,0,0,0.323494686,0,2.19E-16,0,5.45E-17,8.82E-16,0.004485264,2.57E-17,8.31E-16,0.044852637,0.020838615,0.002030938,0.372832587,0.022869553,0.323494686,0,1,1,NA,0.323494686,0.049337901,0.39570214
CS77130,Nosov-1,RUS,51.87,80.6,0,Monsanto,L,KNO3,0.1,KNO3_0.1,9.590281771,145.997,62.774,10,83.223,0.159301622,8.3223,0.570032261,1.325755886,1.85E-17,3.15E-14,0,0,0,0,1.528017081,0,2.10E-16,0,2.95E-17,7.94E-16,0,7.54E-17,8.19E-16,0.194158296,0.09577315,0.011797511,1.722175377,0.107570661,1.528017081,0,1,1,NA,1.528017081,0.194158296,1.829746038
CS77130,Nosov-1,RUS,51.87,80.6,0,Monsanto,L,NH4HCO3,0.1,NH4HCO3_0.1,6.660979602,46.105,46.105,0,5.18E-11,3.33E-14,NA,1.21E-14,7.44E-14,1.71E-17,2.90E-14,0,0,0,0.145577275,0.205566415,0,9.35E-17,0,7.50E-17,1.00E-15,0,3.22E-18,8.96E-16,2.57E-14,0.103852353,0,0.35114369,0.103852353,0.205566415,0.145577275,0.5,0.5,NA,0.35114369,2.67E-14,0.454996044
CS77131,Noveg-1,RUS,51.75,80.82,0,Monsanto,L,NH4HCO3,0.1,NH4HCO3_0.1,8.840546289,61.86,51.44,3,10.42,0.057077019,2.89375,0.147996072,0.190498559,2.79E-17,2.75E-15,1.95E-15,0,2.31E-15,0,0.652736662,0,2.94E-16,4.50E-15,5.99E-17,5.32E-16,4.40E-16,1.57E-17,7.37E-16,0.095715844,0.08338271,0,0.748452506,0.08338271,0.652736662,0,1,1,NA,0.652736662,0.095715844,0.831835217
CS77131,Noveg-1,RUS,51.75,80.82,0,Monsanto,L,KNO3,1,KNO3_1,13.21432107,147.058,62.7165,8,84.3415,0.134866731,10.30916666,0.573514133,1.344743602,2.60E-17,0,2.01E-15,0,2.91E-15,0,0.368171,0,5.25E-16,1.18E-15,4.43E-17,4.33E-16,5.69E-16,3.96E-17,6.01E-16,0.057840152,0.01942329,0,0.426011152,0.01942329,0.368171,3.96E-15,1,1,NA,0.368171,0.057840152,0.445434442
CS77131,Noveg-1,RUS,51.75,80.82,0,Monsanto,L,NH4HCO3,1,NH4HCO3_1,6.238213146,68.13,55.54333333,3.666666667,12.58666667,0.053086241,3.432727273,0.117819589,0.182230587,1.98E-17,2.08E-17,2.38E-15,0,4.85E-15,0,1.295439897,0,3.40E-16,5.10E-15,6.34E-17,4.39E-16,8.68E-16,5.53E-17,6.20E-16,0.09779245,1.03E-14,0,1.393232347,9.76E-15,1.295439897,6.40E-15,1,1,NA,1.295439897,0.09779245,1.393232347
CS77131,Noveg-1,RUS,51.75,80.82,0,Monsanto,L,KNO3,0.1,KNO3_0.1,5.019062732,54.05,50.675,2.5,3.375,0.048864287,1.485,0.063585848,0.06843856,2.90E-17,3.61E-16,1.04E-16,0,4.00E-15,0,0.186772826,0,0,4.19E-15,1.01E-17,2.68E-16,8.99E-16,3.49E-17,7.55E-16,2.74E-14,0.013772116,0,0.186772826,0.013772116,0.186772826,3.62E-15,1,1,NA,0.186772826,3.23E-14,0.200544943
CS77132,Noveg-2,RUS,51.77,80.85,0,Monsanto,L,NH4HCO3,0.1,NH4HCO3_0.1,8.941032914,117.2966667,74.228,4.333333333,43.06866667,0.047675003,6.139833335,0.200246795,0.463339004,2.50E-17,4.52E-15,2.93E-15,0,0,0.061478855,0.718533201,0,0,8.21E-15,7.24E-17,0,7.61E-16,1.86E-17,6.75E-16,0.092424272,0.103004219,0.043376499,0.872436329,0.146380718,0.718533201,0.061478855,0.666666667,0.666666667,NA,0.780012056,0.092424272,1.018817047
CS77132,Noveg-2,RUS,51.77,80.85,0,Monsanto,L,KNO3,1,KNO3_1,22.84616142,283.3665,79.8945,15,203.472,0.186466472,13.87884722,0.717349836,2.541722362,2.56E-17,0,3.13E-15,0,0,0,0.229933868,0,0.005018838,8.01E-15,5.80E-17,0,0.005198098,3.91E-17,5.74E-16,0.047380531,0.011749249,0,0.287531336,0.011749249,0.229933868,0,1,1,NA,0.229933868,0.052578629,0.299280585
CS77132,Noveg-2,RUS,51.77,80.85,0,Monsanto,L,NH4HCO3,1,NH4HCO3_1,15.40521059,117.092,72.33466667,4.666666667,44.75733333,0.064772014,9.281738097,0.324683868,0.614449757,2.07E-17,2.53E-15,2.72E-15,0,0,0,2.89271496,0,0.114518476,8.56E-15,8.69E-17,0,0.023109241,5.60E-17,5.63E-16,0.375856391,7.31E-15,0.019183049,3.406199068,0.019183049,2.89271496,0,1,1,NA,2.89271496,0.398965632,3.425382116
CS77132,Noveg-2,RUS,51.77,80.85,0,Monsanto,L,KNO3,0.1,KNO3_0.1,17.73824417,300.6775,78.383,14,222.2945,0.178614903,15.87817857,0.713848498,2.830161193,2.90E-17,2.61E-15,2.13E-15,0,0,0,1.175956596,0,0,8.27E-15,4.40E-17,0,0.025598174,4.24E-17,4.57E-16,0.312874485,0.093511814,0.002043102,1.514429255,0.095554917,1.175956596,0,1,1,NA,1.175956596,0.338472659,1.609984171
CS77133,Noveg-3,RUS,51.73,80.86,0,Monsanto,L,KNO3,0.1,KNO3_0.1,6.832861169,52.75466667,43.48,2.333333333,9.274666667,0.041086079,3.7814,0.126408334,0.157931809,2.21E-17,0,0,0,0,1.18E-15,0.584466023,0,0,1.94E-14,7.15E-17,0,1.52E-15,0,6.25E-16,0,0.047349434,0.002426783,0.584466023,0.049776217,0.584466023,0,1,1,NA,0.584466023,0,0.634242241
CS77133,Noveg-3,RUS,51.73,80.86,0,Monsanto,L,NH4HCO3,0.1,NH4HCO3_0.1,9.948731592,95.18066667,59.25166667,3.333333333,35.929,0.043462199,10.7787,0.194756128,0.468466002,1.74E-17,0,1.21E-16,0,0,1.32E-15,0.471036554,0,9.05E-17,2.44E-14,7.30E-17,0,7.00E-16,0,7.26E-16,0.026766839,0.032000579,0.00333464,0.497803393,0.035335218,0.471036554,0,1,1,NA,0.471036554,0.026766839,0.533138611
CS77133,Noveg-3,RUS,51.73,80.86,0,Monsanto,L,NH4HCO3,1,NH4HCO3_1,3.661728333,44.24333333,44.24333333,1.57E-12,0,9.48E-15,NA,3.50E-14,5.99E-14,1.21E-17,0,0,0,0,0.087943342,0.166237935,0,1.10E-16,2.30E-14,7.99E-17,0,7.02E-16,2.53E-17,5.78E-16,0,2.34E-15,0,0.254181277,2.85E-15,0.166237935,0.087943342,0.5,0.5,NA,0.254181277,7.49E-16,0.254181277
CS77133,Noveg-3,RUS,51.73,80.86,0,Monsanto,L,KNO3,1,KNO3_1,16.24255255,184.9836667,72.39533333,10.33333333,112.5883333,0.126955618,10.62831093,0.438167689,1.371207011,1.78E-17,0,2.01E-16,0,0,1.90E-15,0.292112484,0,0.002824057,2.22E-14,5.39E-17,0,0.001393691,3.94E-18,6.08E-16,0.021775576,0.010179801,0.00139271,0.318105807,0.011572511,0.292112484,0,1,1,NA,0.292112484,0.023169267,0.329678318
CS77137,Nyl-7,SWE,62.9513,18.2763,Magnus Nordborg,GMI,L,KNO3,1,KNO3_1,18.16661756,213.4363333,77.34833333,13,136.088,0.167179808,12.83844118,0.563321514,1.736262375,2.63E-17,1.41E-14,3.60E-15,0,0,0,0.325144743,0,0.002803087,3.00E-15,5.11E-17,6.25E-15,0.002868086,7.59E-18,1.28E-15,0.056959147,0.016783565,0.002455537,0.387775063,0.019239102,0.325144743,9.35E-15,1,1,NA,0.325144743,0.059827233,0.407014165
CS77137,Nyl-7,SWE,62.9513,18.2763,Magnus Nordborg,GMI,L,NH4HCO3,0.1,NH4HCO3_0.1,7.762542776,57.34,48.41333333,0.666666667,8.926666667,0.019222849,13.39,0.1796661,0.272980679,2.48E-17,1.74E-14,3.49E-15,0,0,0,0.51408439,0,0,4.78E-15,7.35E-17,6.80E-15,0,0,1.46E-15,0.133536453,0.026062366,6.14E-15,0.647620843,0.026062366,0.51408439,6.07E-15,1,1,NA,0.51408439,0.133536453,0.673683209
CS77137,Nyl-7,SWE,62.9513,18.2763,Magnus Nordborg,GMI,L,NH4HCO3,1,NH4HCO3_1,16.07056332,155.0866667,59.04033333,8.333333333,96.04633333,0.136044324,12.64213194,0.46757995,1.773144182,2.70E-17,1.38E-14,2.91E-15,0,1.70E-15,0.051886366,3.97173071,0,0.285906066,2.04E-15,7.72E-17,7.21E-15,0.051170445,4.71E-17,1.29E-15,0.58432688,1.08E-14,0.014113189,4.945020468,0.014113189,3.97173071,0.051886366,0.666666667,0.666666667,NA,4.023617077,0.635497326,4.959133657
CS77137,Nyl-7,SWE,62.9513,18.2763,Magnus Nordborg,GMI,L,KNO3,0.1,KNO3_0.1,10.16659695,66.19333333,62.06,1.333333333,4.133333333,0.021915407,3.1,0.056435463,0.06793776,2.36E-17,1.43E-14,3.30E-15,0,0,0,0.481051419,0,0,2.64E-15,5.38E-17,7.56E-15,0,0,1.10E-15,0.17150281,0.029199553,0.007689506,0.652554229,0.036889059,0.481051419,3.89E-15,1,1,NA,0.481051419,0.17150281,0.689443288
CS77139,Obe1-15,GER,48.45,8.87,0,Monsanto,L,NH4HCO3,1,NH4HCO3_1,9.543152981,136.5933333,66.84666667,8,69.74666667,0.103245691,6.936666667,0.310233971,0.869872763,1.69E-17,0,3.75E-15,0,9.82E-15,0,1.599950458,0,0.067669312,0,1.08E-16,1.66E-15,1.84E-15,4.49E-17,4.86E-16,0.113238443,1.31E-14,0.010019545,1.780858213,0.010019545,1.599950458,0,1,1,NA,1.599950458,0.113238443,1.790877757
CS77139,Obe1-15,GER,48.45,8.87,0,Monsanto,L,NH4HCO3,0.1,NH4HCO3_0.1,13.36879883,268.9223333,76.31233333,15.33333333,192.61,0.185663055,12.76548611,0.514862011,2.325106605,1.88E-17,0,3.96E-15,0,5.53E-15,0,2.429512286,0,2.55E-16,8.00E-17,9.35E-17,1.81E-15,0.035948335,1.26E-17,6.43E-16,0.360322462,0.102658796,0.010664151,2.825783082,0.113322947,2.429512286,0,1,1,NA,2.429512286,0.396270797,2.939106029
CS77139,Obe1-15,GER,48.45,8.87,0,Monsanto,L,KNO3,0.1,KNO3_0.1,19.07474061,190.1063333,66.76633333,14.33333333,123.34,0.206058172,8.045695238,0.605281253,1.734490997,2.98E-17,0,3.86E-15,0,6.84E-15,0,0.907187411,0,3.28E-16,4.31E-14,3.28E-17,1.78E-15,0.0211978,3.26E-17,4.87E-16,0.186814783,0.045943617,0.002628642,1.115199994,0.04857226,0.907187411,1.43E-13,1,1,NA,0.907187411,0.208012583,1.163772253
CS77139,Obe1-15,GER,48.45,8.87,0,Monsanto,L,KNO3,1,KNO3_1,27.70895711,248.585,77.08533333,15.66666667,171.4996667,0.199915044,9.371132063,0.595619091,2.171944247,2.34E-17,0,3.89E-15,0,6.74E-15,0,0.39728163,0,6.52E-16,1.41E-15,7.97E-17,1.80E-15,0.009277524,2.63E-17,3.91E-16,0.064129925,0.012097828,0.002679902,0.470689079,0.01477773,0.39728163,0,1,1,NA,0.39728163,0.073407449,0.485466809
CS77140,Obh-13,GER,48.39,8.96,0,Monsanto,L,NH4HCO3,1,NH4HCO3_1,11.47629211,103.5096667,63.74166667,6,39.768,0.084651459,6.28212987,0.289839451,0.556337334,0,5.81E-15,1.69E-15,0,0,0.089349036,2.546075943,0,2.14E-16,0,8.89E-17,1.18E-15,0,2.37E-16,5.97E-16,0.167106985,8.86E-16,0.005089386,2.802531964,0.005089386,2.546075943,0.089349036,0.666666667,0.666666667,NA,2.635424979,0.167106985,2.80762135
CS77140,Obh-13,GER,48.39,8.96,0,Monsanto,L,KNO3,0.1,KNO3_0.1,9.16337604,108.4266667,59.473,5.333333333,48.95366667,0.070866386,9.1788125,0.220392881,0.650469268,0,9.69E-15,1.30E-15,0,0,3.18E-15,0.44858559,0,6.81E-17,0,8.70E-17,1.32E-15,0,0.014265173,6.49E-16,0.025670812,0.013736099,0.002437102,0.488521574,0.016173201,0.44858559,1.40E-15,1,1,NA,0.44858559,0.025670812,0.504694775
CS77140,Obh-13,GER,48.39,8.96,0,Monsanto,L,KNO3,1,KNO3_1,22.13265219,194.8636667,79.74766667,12.33333333,115.116,0.15540635,8.907367604,0.5452697,1.465764557,1.91E-17,6.05E-15,1.50E-15,0,0,2.38E-15,0.424298086,0,2.36E-16,0,5.39E-17,1.25E-15,1.90E-16,0.005218875,6.75E-16,0.039104171,0.011069045,0.001566709,0.468621132,0.012635754,0.424298086,0,1,1,NA,0.424298086,0.039104171,0.481256886
